record_id,user_id,exercise_type,exercise_date,duration_minutes,calories_burned,average_heart_rate,max_heart_rate,equipment_used,created_at
1488,30,普拉提,2026-01-14,49,227.0,148,172,划船机,2026-01-14T09:32:47.559646
1489,30,普拉提,2025-12-17,29,151.6,132,144,跑步机,2025-12-17T09:32:47.559646
1490,30,动感单车,2025-11-30,88,1140.7,118,133,动感单车,2025-11-30T09:32:47.559646
1491,30,游泳,2025-10-05,95,1059.0,112,126,跑步机,2025-10-05T09:32:47.559646
1492,30,拳击,2025-11-15,113,1566.1,149,159,史密斯机,2025-11-15T09:32:47.559646
1493,30,椭圆机,2025-10-11,40,348.5,115,130,划船机,2025-10-11T09:32:47.559646
1494,30,普拉提,2025-11-28,49,243.2,144,161,龙门架,2025-11-28T09:32:47.559646
1495,30,普拉提,2025-09-29,111,601.4,134,154,划船机,2025-09-29T09:32:47.559646
1496,30,爬楼机,2025-12-27,22,264.4,130,154,划船机,2025-12-27T09:32:47.559646
1497,30,动感单车,2025-10-10,56,636.6,126,137,椭圆机,2025-10-10T09:32:47.559646
1498,30,拳击,2025-10-17,31,429.8,144,169,杠铃,2025-10-17T09:32:47.559646
1499,30,划船机,2025-09-23,58,572.3,130,142,椭圆机,2025-09-23T09:32:47.559646
1500,30,椭圆机,2025-12-27,68,627.6,125,136,动感单车,2025-12-27T09:32:47.559646
1501,30,瑜伽,2025-11-24,82,316.8,142,169,跑步机,2025-11-24T09:32:47.559646
1502,30,椭圆机,2025-12-07,26,219.0,128,154,哑铃,2025-12-07T09:32:47.559646
1503,30,动感单车,2025-11-06,46,580.5,131,152,史密斯机,2025-11-06T09:32:47.559646
1504,30,动感单车,2025-10-07,88,1022.5,130,147,跑步机,2025-10-07T09:32:47.559646
1505,30,拳击,2025-09-24,85,1207.7,147,169,椭圆机,2025-09-24T09:32:47.559646
1506,30,瑜伽,2025-10-03,93,372.6,149,163,划船机,2025-10-03T09:32:47.559646
1507,30,划船机,2026-01-14,33,316.2,126,155,史密斯机,2026-01-14T09:32:47.559646
1508,30,拳击,2025-09-25,86,1150.9,144,168,跑步机,2025-09-25T09:32:47.559646
1509,30,爬楼机,2025-11-15,22,264.3,126,148,拳击沙袋,2025-11-15T09:32:47.559646
1510,30,椭圆机,2025-10-05,106,869.8,144,154,杠铃,2025-10-05T09:32:47.559646
1511,30,力量训练,2026-01-08,64,554.7,135,145,椭圆机,2026-01-08T09:32:47.559646
1512,30,拳击,2025-10-30,100,1364.8,143,167,龙门架,2025-10-30T09:32:47.559646
1513,30,普拉提,2025-12-07,61,287.9,116,143,龙门架,2025-12-07T09:32:47.559646
1514,30,划船机,2025-11-27,93,1013.8,113,141,史密斯机,2025-11-27T09:32:47.559646
1515,30,拳击,2025-12-25,89,1187.8,136,150,龙门架,2025-12-25T09:32:47.559646
1516,30,游泳,2025-10-06,104,1104.1,142,153,哑铃,2025-10-06T09:32:47.559646
1517,30,椭圆机,2025-11-04,45,378.1,143,171,划船机,2025-11-04T09:32:47.559646
1518,30,划船机,2026-01-10,63,569.5,112,124,椭圆机,2026-01-10T09:32:47.559646
1519,30,划船机,2025-11-20,70,744.1,149,165,瑜伽垫,2025-11-20T09:32:47.559646
1520,30,瑜伽,2026-01-18,72,313.9,122,137,动感单车,2026-01-18T09:32:47.559646
1521,30,游泳,2025-10-08,93,939.4,149,178,跑步机,2025-10-08T09:32:47.559646
1522,30,瑜伽,2025-10-06,116,500.1,138,152,拳击沙袋,2025-10-06T09:32:47.559646
1523,30,爬楼机,2025-11-07,89,1041.1,144,166,龙门架,2025-11-07T09:32:47.559646
1524,30,力量训练,2025-12-23,93,732.3,142,164,哑铃,2025-12-23T09:32:47.559646
1525,30,力量训练,2026-01-05,98,830.1,136,154,跑步机,2026-01-05T09:32:47.559646
1526,30,拳击,2026-01-03,85,1181.5,145,172,跑步机,2026-01-03T09:32:47.559646
1527,30,瑜伽,2026-01-17,83,315.2,149,161,拳击沙袋,2026-01-17T09:32:47.559646
1528,30,瑜伽,2026-01-15,84,314.7,138,165,哑铃,2026-01-15T09:32:47.559646
1529,30,拳击,2026-01-19,71,937.3,121,147,瑜伽垫,2026-01-19T09:32:47.559646
1530,30,椭圆机,2025-09-24,102,905.1,116,140,杠铃,2025-09-24T09:32:47.559646
1531,30,椭圆机,2025-09-19,101,932.4,121,149,椭圆机,2025-09-19T09:32:47.559646
1532,30,跑步,2026-01-19,73,775.7,143,153,划船机,2026-01-19T09:32:47.559646
1533,30,动感单车,2026-01-07,116,1380.8,125,155,瑜伽垫,2026-01-07T09:32:47.559646
1534,30,力量训练,2025-11-29,91,671.2,148,173,龙门架,2025-11-29T09:32:47.559646
1535,30,椭圆机,2025-12-28,67,651.7,113,132,动感单车,2025-12-28T09:32:47.559646
1536,30,拳击,2025-12-12,59,732.2,141,171,史密斯机,2025-12-12T09:32:47.559646
1537,30,椭圆机,2025-12-17,36,324.3,134,161,椭圆机,2025-12-17T09:32:47.559646
1538,31,划船机,2026-01-09,37,359.4,123,136,动感单车,2026-01-09T09:32:47.559863
1539,31,普拉提,2025-10-05,102,461.5,118,140,杠铃,2025-10-05T09:32:47.559863
1540,31,游泳,2025-12-23,46,545.2,149,169,史密斯机,2025-12-23T09:32:47.559863
1541,31,划船机,2025-09-12,106,1158.6,141,169,史密斯机,2025-09-12T09:32:47.559863
1542,31,椭圆机,2025-09-09,41,403.2,124,149,椭圆机,2025-09-09T09:32:47.559863
1543,31,动感单车,2026-01-19,92,1212.4,131,154,哑铃,2026-01-19T09:32:47.559863
1544,31,瑜伽,2025-12-15,113,463.1,110,122,史密斯机,2025-12-15T09:32:47.559863
1545,31,拳击,2026-01-13,99,1241.3,147,172,划船机,2026-01-13T09:32:47.559863
1546,31,划船机,2025-12-14,36,384.3,138,160,划船机,2025-12-14T09:32:47.559863
1547,31,椭圆机,2025-12-28,84,763.2,113,135,椭圆机,2025-12-28T09:32:47.559863
1548,31,瑜伽,2025-11-18,53,214.8,122,146,动感单车,2025-11-18T09:32:47.559863
1549,31,动感单车,2025-11-26,52,648.6,144,154,跑步机,2025-11-26T09:32:47.559863
1550,31,力量训练,2026-01-11,115,897.9,112,124,龙门架,2026-01-11T09:32:47.559863
1551,31,力量训练,2025-10-24,85,664.0,133,154,椭圆机,2025-10-24T09:32:47.559863
1552,31,跑步,2025-12-14,83,875.2,148,170,椭圆机,2025-12-14T09:32:47.559863
1553,31,跑步,2025-12-19,81,890.6,150,167,动感单车,2025-12-19T09:32:47.559863
1554,31,拳击,2025-11-25,53,683.9,139,157,椭圆机,2025-11-25T09:32:47.559863
1555,31,爬楼机,2025-11-25,76,885.5,127,149,龙门架,2025-11-25T09:32:47.559863
1556,31,椭圆机,2025-12-07,119,1161.0,138,164,哑铃,2025-12-07T09:32:47.559863
1557,31,普拉提,2025-12-12,24,127.1,119,140,史密斯机,2025-12-12T09:32:47.559863
1558,31,瑜伽,2025-09-20,40,167.4,111,132,拳击沙袋,2025-09-20T09:32:47.559863
1559,31,爬楼机,2025-12-30,66,657.1,140,165,杠铃,2025-12-30T09:32:47.559863
1560,31,跑步,2025-10-27,104,1131.7,142,157,椭圆机,2025-10-27T09:32:47.559863
1561,31,椭圆机,2026-01-05,96,820.7,111,133,划船机,2026-01-05T09:32:47.559863
1562,31,椭圆机,2025-12-06,94,858.5,117,134,拳击沙袋,2025-12-06T09:32:47.559863
1563,31,爬楼机,2025-10-18,65,757.5,124,140,瑜伽垫,2025-10-18T09:32:47.559863
1564,31,瑜伽,2025-12-21,56,237.5,148,159,拳击沙袋,2025-12-21T09:32:47.559863
1565,31,划船机,2025-11-21,73,680.6,118,145,跑步机,2025-11-21T09:32:47.559863
1566,31,爬楼机,2025-11-03,92,1079.8,128,146,划船机,2025-11-03T09:32:47.559863
1567,31,力量训练,2025-09-01,97,759.8,145,168,拳击沙袋,2025-09-01T09:32:47.559863
1568,32,动感单车,2025-12-31,32,413.2,132,162,哑铃,2025-12-31T09:32:47.560034
1569,32,动感单车,2025-12-31,38,421.9,144,162,划船机,2025-12-31T09:32:47.560034
1570,32,爬楼机,2025-12-09,117,1290.9,120,147,瑜伽垫,2025-12-09T09:32:47.560034
1571,32,动感单车,2026-01-13,54,587.7,149,179,龙门架,2026-01-13T09:32:47.560034
1572,32,力量训练,2026-01-17,110,829.2,122,140,史密斯机,2026-01-17T09:32:47.560034
1573,32,划船机,2025-12-22,42,447.0,150,163,史密斯机,2025-12-22T09:32:47.560034
1574,32,普拉提,2026-01-04,91,437.1,148,177,动感单车,2026-01-04T09:32:47.560034
1575,32,瑜伽,2025-12-27,108,457.4,150,167,动感单车,2025-12-27T09:32:47.560034
1576,32,动感单车,2025-12-09,43,542.9,129,153,动感单车,2025-12-09T09:32:47.560034
1577,32,普拉提,2025-12-12,118,543.9,130,142,跑步机,2025-12-12T09:32:47.560034
1578,32,跑步,2025-12-09,70,707.6,131,149,龙门架,2025-12-09T09:32:47.560034
1579,32,动感单车,2026-01-12,117,1451.8,145,156,椭圆机,2026-01-12T09:32:47.560034
1580,32,爬楼机,2025-12-24,111,1115.8,148,166,动感单车,2025-12-24T09:32:47.560034
1581,32,爬楼机,2025-12-18,96,1090.2,117,130,椭圆机,2025-12-18T09:32:47.560034
1582,32,跑步,2026-01-16,36,327.2,136,146,瑜伽垫,2026-01-16T09:32:47.560034
1583,32,普拉提,2025-12-31,72,351.4,140,154,跑步机,2025-12-31T09:32:47.560034
1584,32,普拉提,2025-12-13,85,427.7,147,175,动感单车,2025-12-13T09:32:47.560034
1585,32,划船机,2026-01-01,110,1097.8,147,164,龙门架,2026-01-01T09:32:47.560034
1586,32,普拉提,2026-01-17,104,482.3,148,175,划船机,2026-01-17T09:32:47.560034
1587,32,普拉提,2025-12-26,94,489.1,146,172,椭圆机,2025-12-26T09:32:47.560034
1588,32,动感单车,2026-01-10,21,228.7,112,126,椭圆机,2026-01-10T09:32:47.560034
1589,32,拳击,2025-12-11,93,1243.9,131,158,拳击沙袋,2025-12-11T09:32:47.560034
1590,32,普拉提,2025-12-25,108,592.2,124,151,龙门架,2025-12-25T09:32:47.560034
1591,32,跑步,2026-01-06,31,322.1,131,157,龙门架,2026-01-06T09:32:47.560034
1592,32,划船机,2026-01-13,25,260.8,124,135,史密斯机,2026-01-13T09:32:47.560034
1593,32,动感单车,2025-12-31,35,397.1,122,142,瑜伽垫,2025-12-31T09:32:47.560034
1594,32,力量训练,2025-12-18,59,490.7,122,148,动感单车,2025-12-18T09:32:47.560034
1595,32,瑜伽,2026-01-06,27,99.2,142,156,杠铃,2026-01-06T09:32:47.560034
1596,32,游泳,2025-12-30,83,885.4,136,151,瑜伽垫,2025-12-30T09:32:47.560034
1597,32,瑜伽,2026-01-07,40,146.3,116,138,哑铃,2026-01-07T09:32:47.560034
1598,32,椭圆机,2025-12-11,21,191.6,139,167,跑步机,2025-12-11T09:32:47.560034
1599,32,跑步,2025-12-17,87,920.7,128,157,哑铃,2025-12-17T09:32:47.560034
1600,32,游泳,2025-12-12,33,386.1,111,136,动感单车,2025-12-12T09:32:47.560034
1601,32,拳击,2025-12-12,42,537.6,147,173,跑步机,2025-12-12T09:32:47.560034
1602,32,拳击,2026-01-18,70,955.1,117,127,瑜伽垫,2026-01-18T09:32:47.560034
1603,32,跑步,2025-12-16,62,681.0,121,145,杠铃,2025-12-16T09:32:47.560034
1604,32,瑜伽,2025-12-10,76,295.9,142,164,划船机,2025-12-10T09:32:47.560034
1605,32,动感单车,2026-01-04,66,799.3,117,141,瑜伽垫,2026-01-04T09:32:47.560034
1606,32,拳击,2025-12-19,41,541.5,135,158,动感单车,2025-12-19T09:32:47.560034
1607,32,动感单车,2026-01-02,60,742.8,141,154,椭圆机,2026-01-02T09:32:47.560034
1608,32,椭圆机,2026-01-15,118,1056.7,115,139,瑜伽垫,2026-01-15T09:32:47.560034
1609,32,爬楼机,2025-12-23,71,821.8,141,167,史密斯机,2025-12-23T09:32:47.560034
1610,32,跑步,2025-12-29,102,926.4,141,162,拳击沙袋,2025-12-29T09:32:47.560034
1611,32,跑步,2026-01-02,70,763.4,131,152,哑铃,2026-01-02T09:32:47.560034
1612,32,椭圆机,2026-01-12,91,885.5,130,154,划船机,2026-01-12T09:32:47.560034
1613,32,拳击,2026-01-01,101,1435.4,133,152,跑步机,2026-01-01T09:32:47.560034
1614,32,动感单车,2025-12-11,46,524.2,146,162,史密斯机,2025-12-11T09:32:47.560034
1615,32,拳击,2026-01-13,56,751.3,126,151,龙门架,2026-01-13T09:32:47.560034
1616,32,力量训练,2025-12-13,23,191.7,142,171,哑铃,2025-12-13T09:32:47.560034
1617,32,爬楼机,2025-12-18,47,530.9,133,145,史密斯机,2025-12-18T09:32:47.560034
1618,32,力量训练,2025-12-12,89,690.0,110,123,杠铃,2025-12-12T09:32:47.560034
1619,32,瑜伽,2025-12-29,39,149.7,121,150,椭圆机,2025-12-29T09:32:47.560034
1620,32,爬楼机,2025-12-18,94,1063.9,144,155,动感单车,2025-12-18T09:32:47.560034
1621,32,普拉提,2026-01-11,115,546.5,149,177,瑜伽垫,2026-01-11T09:32:47.560034
1622,33,划船机,2025-09-10,106,1046.7,126,143,拳击沙袋,2025-09-10T09:32:47.560202
1623,33,划船机,2025-12-30,93,992.2,119,130,拳击沙袋,2025-12-30T09:32:47.560202
1624,33,划船机,2025-08-07,105,1140.5,122,132,龙门架,2025-08-07T09:32:47.560202
1625,33,普拉提,2025-11-20,89,431.5,118,138,动感单车,2025-11-20T09:32:47.560202
1626,33,爬楼机,2025-08-16,84,844.1,114,131,哑铃,2025-08-16T09:32:47.560202
1627,33,爬楼机,2026-01-03,68,741.7,145,159,杠铃,2026-01-03T09:32:47.560202
1628,33,游泳,2025-12-21,46,551.1,144,165,划船机,2025-12-21T09:32:47.560202
1629,33,椭圆机,2025-09-28,79,657.0,125,152,划船机,2025-09-28T09:32:47.560202
1630,33,游泳,2025-12-11,88,1006.7,138,156,动感单车,2025-12-11T09:32:47.560202
1631,33,划船机,2025-12-29,101,992.8,148,166,哑铃,2025-12-29T09:32:47.560202
1632,33,瑜伽,2025-10-04,53,232.9,147,165,拳击沙袋,2025-10-04T09:32:47.560202
1633,33,力量训练,2025-11-05,36,272.0,147,160,龙门架,2025-11-05T09:32:47.560202
1634,33,游泳,2025-10-29,25,296.2,144,164,瑜伽垫,2025-10-29T09:32:47.560202
1635,33,拳击,2025-09-15,62,727.9,112,137,拳击沙袋,2025-09-15T09:32:47.560202
1636,33,力量训练,2025-10-23,26,192.1,118,144,跑步机,2025-10-23T09:32:47.560202
1637,33,拳击,2025-11-24,63,895.3,134,149,椭圆机,2025-11-24T09:32:47.560202
1638,33,力量训练,2026-01-18,45,374.9,137,166,动感单车,2026-01-18T09:32:47.560202
1639,33,爬楼机,2025-09-12,27,301.0,150,173,动感单车,2025-09-12T09:32:47.560202
1640,33,游泳,2025-10-16,82,901.3,113,131,哑铃,2025-10-16T09:32:47.560202
1641,33,力量训练,2026-01-06,70,525.0,140,165,龙门架,2026-01-06T09:32:47.560202
1642,33,椭圆机,2025-09-09,53,497.3,112,129,动感单车,2025-09-09T09:32:47.560202
1643,33,划船机,2025-12-26,99,921.7,125,150,哑铃,2025-12-26T09:32:47.560202
1644,33,动感单车,2025-09-16,52,684.8,140,152,划船机,2025-09-16T09:32:47.560202
1645,33,拳击,2025-08-31,86,1114.7,148,160,史密斯机,2025-08-31T09:32:47.560202
1646,33,瑜伽,2025-09-28,76,328.2,150,178,跑步机,2025-09-28T09:32:47.560202
1647,33,拳击,2025-12-11,98,1161.5,121,140,杠铃,2025-12-11T09:32:47.560202
1648,33,瑜伽,2025-11-04,74,290.2,144,169,龙门架,2025-11-04T09:32:47.560202
1649,33,划船机,2025-08-04,85,908.3,119,146,杠铃,2025-08-04T09:32:47.560202
1650,33,跑步,2025-09-09,78,849.4,142,167,动感单车,2025-09-09T09:32:47.560202
1651,33,普拉提,2025-12-05,65,313.9,132,159,瑜伽垫,2025-12-05T09:32:47.560202
1652,33,力量训练,2025-08-09,31,254.3,131,146,拳击沙袋,2025-08-09T09:32:47.560202
1653,33,拳击,2025-11-04,25,317.9,125,155,瑜伽垫,2025-11-04T09:32:47.560202
1654,33,椭圆机,2025-10-19,86,796.9,119,139,龙门架,2025-10-19T09:32:47.560202
1655,33,爬楼机,2025-11-25,83,896.9,141,166,划船机,2025-11-25T09:32:47.560202
1656,33,划船机,2025-07-27,99,1063.7,142,155,史密斯机,2025-07-27T09:32:47.560202
1657,33,划船机,2025-11-26,65,616.9,125,137,椭圆机,2025-11-26T09:32:47.560202
1658,33,划船机,2025-08-03,69,698.5,123,136,哑铃,2025-08-03T09:32:47.560202
1659,33,普拉提,2025-11-25,23,110.1,132,154,瑜伽垫,2025-11-25T09:32:47.560202
1660,33,普拉提,2025-08-21,37,168.7,115,136,动感单车,2025-08-21T09:32:47.560202
1661,33,动感单车,2025-12-02,31,367.5,110,140,划船机,2025-12-02T09:32:47.560202
1662,33,力量训练,2025-08-25,119,927.8,136,160,拳击沙袋,2025-08-25T09:32:47.560202
1663,33,动感单车,2025-12-18,98,1108.0,139,159,动感单车,2025-12-18T09:32:47.560202
1664,33,划船机,2025-10-23,117,1146.8,144,169,动感单车,2025-10-23T09:32:47.560202
1665,33,瑜伽,2025-08-18,49,192.1,131,153,杠铃,2025-08-18T09:32:47.560202
1666,33,普拉提,2025-09-04,20,108.1,132,143,龙门架,2025-09-04T09:32:47.560202
1667,33,动感单车,2025-08-27,35,385.7,145,159,瑜伽垫,2025-08-27T09:32:47.560202
1668,33,瑜伽,2025-08-03,102,378.8,125,135,龙门架,2025-08-03T09:32:47.560202
1669,33,椭圆机,2025-12-29,34,283.5,141,157,龙门架,2025-12-29T09:32:47.560202
1670,33,爬楼机,2025-08-24,41,415.1,148,163,跑步机,2025-08-24T09:32:47.560202
1671,33,划船机,2025-08-17,26,272.8,115,130,椭圆机,2025-08-17T09:32:47.560202
1672,33,动感单车,2025-10-12,105,1361.6,111,138,拳击沙袋,2025-10-12T09:32:47.560202
1673,33,跑步,2025-12-10,94,947.5,144,172,拳击沙袋,2025-12-10T09:32:47.560202
1674,33,普拉提,2025-09-28,74,346.5,116,141,哑铃,2025-09-28T09:32:47.560202
1675,33,力量训练,2025-11-07,72,572.8,141,154,哑铃,2025-11-07T09:32:47.560202
1676,34,瑜伽,2025-10-19,107,398.9,145,169,跑步机,2025-10-19T09:32:47.560368
1677,34,划船机,2025-12-31,78,815.3,137,161,哑铃,2025-12-31T09:32:47.560368
1678,34,瑜伽,2025-09-29,29,113.9,141,161,龙门架,2025-09-29T09:32:47.560368
1679,34,普拉提,2025-10-07,43,203.2,130,140,跑步机,2025-10-07T09:32:47.560368
1680,34,普拉提,2025-12-09,116,570.3,115,141,拳击沙袋,2025-12-09T09:32:47.560368
1681,34,拳击,2025-10-17,23,288.2,141,153,龙门架,2025-10-17T09:32:47.560368
1682,34,拳击,2025-11-15,74,1034.6,146,171,划船机,2025-11-15T09:32:47.560368
1683,34,划船机,2025-10-19,70,697.2,140,150,划船机,2025-10-19T09:32:47.560368
1684,34,椭圆机,2025-12-13,62,583.4,119,148,划船机,2025-12-13T09:32:47.560368
1685,34,划船机,2025-09-20,69,626.8,136,152,划船机,2025-09-20T09:32:47.560368
1686,34,椭圆机,2025-12-10,48,397.2,118,130,跑步机,2025-12-10T09:32:47.560368
1687,34,椭圆机,2025-09-17,92,781.7,140,159,史密斯机,2025-09-17T09:32:47.560368
1688,34,瑜伽,2025-10-03,39,152.5,147,163,杠铃,2025-10-03T09:32:47.560368
1689,34,拳击,2025-11-12,70,873.7,124,145,瑜伽垫,2025-11-12T09:32:47.560368
1690,34,爬楼机,2025-09-22,88,1048.9,141,160,史密斯机,2025-09-22T09:32:47.560368
1691,34,动感单车,2025-09-28,33,402.8,131,150,跑步机,2025-09-28T09:32:47.560368
1692,34,拳击,2025-12-29,86,1012.2,112,136,椭圆机,2025-12-29T09:32:47.560368
1693,34,跑步,2025-10-29,65,708.8,122,136,跑步机,2025-10-29T09:32:47.560368
1694,34,瑜伽,2025-11-09,111,455.1,149,174,龙门架,2025-11-09T09:32:47.560368
1695,34,瑜伽,2025-10-25,97,417.1,129,158,龙门架,2025-10-25T09:32:47.560368
1696,34,动感单车,2026-01-11,49,591.1,127,152,瑜伽垫,2026-01-11T09:32:47.560368
1697,34,瑜伽,2025-10-29,86,369.1,112,124,瑜伽垫,2025-10-29T09:32:47.560368
1698,34,力量训练,2025-12-15,63,546.5,147,161,划船机,2025-12-15T09:32:47.560368
1699,34,椭圆机,2025-10-24,24,233.8,143,172,划船机,2025-10-24T09:32:47.560368
1700,34,游泳,2025-10-13,89,1032.8,134,149,跑步机,2025-10-13T09:32:47.560368
1701,34,划船机,2025-10-18,110,1083.3,127,138,划船机,2025-10-18T09:32:47.560368
1702,34,划船机,2025-12-12,103,991.4,148,166,划船机,2025-12-12T09:32:47.560368
1703,34,椭圆机,2025-10-19,25,246.3,131,142,跑步机,2025-10-19T09:32:47.560368
1704,34,力量训练,2025-11-09,81,602.8,146,162,龙门架,2025-11-09T09:32:47.560368
1705,34,爬楼机,2025-11-02,112,1261.0,123,147,椭圆机,2025-11-02T09:32:47.560368
1706,34,跑步,2025-12-16,50,525.8,113,132,椭圆机,2025-12-16T09:32:47.560368
1707,34,椭圆机,2025-09-16,78,696.6,126,149,哑铃,2025-09-16T09:32:47.560368
1708,34,动感单车,2026-01-19,22,285.0,124,141,动感单车,2026-01-19T09:32:47.560368
1709,34,瑜伽,2025-10-05,119,523.5,143,170,龙门架,2025-10-05T09:32:47.560368
1710,34,跑步,2025-11-14,114,1148.0,113,127,拳击沙袋,2025-11-14T09:32:47.560368
1711,34,瑜伽,2025-10-28,67,269.1,125,141,划船机,2025-10-28T09:32:47.560368
1712,34,拳击,2025-12-01,42,532.1,114,134,椭圆机,2025-12-01T09:32:47.560368
1713,34,椭圆机,2026-01-11,69,577.7,121,138,椭圆机,2026-01-11T09:32:47.560368
1714,34,拳击,2025-12-05,20,275.7,117,143,哑铃,2025-12-05T09:32:47.560368
1715,34,普拉提,2025-12-04,61,333.1,111,138,杠铃,2025-12-04T09:32:47.560368
1716,34,爬楼机,2025-12-14,46,504.1,128,149,椭圆机,2025-12-14T09:32:47.560368
1717,34,划船机,2026-01-09,23,222.8,142,164,瑜伽垫,2026-01-09T09:32:47.560368
1718,34,椭圆机,2025-12-20,22,200.3,137,154,椭圆机,2025-12-20T09:32:47.560368
1719,34,动感单车,2025-12-30,26,310.7,145,174,杠铃,2025-12-30T09:32:47.560368
1720,35,划船机,2025-11-25,120,1115.8,130,145,拳击沙袋,2025-11-25T09:32:47.560535
1721,35,爬楼机,2026-01-16,36,357.7,132,161,椭圆机,2026-01-16T09:32:47.560535
1722,35,爬楼机,2025-10-29,47,484.3,126,138,杠铃,2025-10-29T09:32:47.560535
1723,35,椭圆机,2025-11-28,77,705.8,130,151,划船机,2025-11-28T09:32:47.560535
1724,35,划船机,2025-07-18,75,698.6,129,145,龙门架,2025-07-18T09:32:47.560535
1725,35,爬楼机,2025-06-19,90,967.4,138,161,瑜伽垫,2025-06-19T09:32:47.560535
1726,35,力量训练,2025-07-02,112,877.5,115,129,动感单车,2025-07-02T09:32:47.560535
1727,35,爬楼机,2025-07-26,20,204.3,145,175,动感单车,2025-07-26T09:32:47.560535
1728,35,爬楼机,2025-12-03,98,1101.2,128,148,动感单车,2025-12-03T09:32:47.560535
1729,35,拳击,2025-09-14,45,550.4,144,166,划船机,2025-09-14T09:32:47.560535
1730,35,划船机,2025-08-12,116,1114.1,150,170,瑜伽垫,2025-08-12T09:32:47.560535
1731,35,动感单车,2025-11-27,53,648.1,134,146,划船机,2025-11-27T09:32:47.560535
1732,35,跑步,2025-12-24,79,797.8,145,169,瑜伽垫,2025-12-24T09:32:47.560535
1733,35,爬楼机,2025-06-07,81,974.0,131,159,史密斯机,2025-06-07T09:32:47.560535
1734,35,游泳,2025-07-13,111,1120.8,141,160,杠铃,2025-07-13T09:32:47.560535
1735,35,划船机,2025-12-12,32,289.4,114,124,划船机,2025-12-12T09:32:47.560535
1736,35,力量训练,2025-08-25,115,924.3,138,164,史密斯机,2025-08-25T09:32:47.560535
1737,35,划船机,2025-04-21,94,1030.1,142,160,划船机,2025-04-21T09:32:47.560535
1738,35,动感单车,2025-08-13,96,1090.7,110,135,动感单车,2025-08-13T09:32:47.560535
1739,35,划船机,2025-09-14,33,357.7,140,170,龙门架,2025-09-14T09:32:47.560535
1740,35,动感单车,2025-08-28,23,263.7,123,143,杠铃,2025-08-28T09:32:47.560535
1741,35,拳击,2025-05-29,77,928.4,147,163,动感单车,2025-05-29T09:32:47.560535
1742,35,拳击,2025-08-29,90,1099.6,127,140,哑铃,2025-08-29T09:32:47.560535
